Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T051_010,SE_T051_011,SE_T051_012,SE_T051_013,SE_T051_014,SE_T052_001,SE_T052_002,SE_T052_003,SE_T052_004,SE_T052_005,SE_T052_006,SE_T052_007,SE_T052_008,SE_T052_009,SE_T052_010,SE_T052_011,SE_T052_012,SE_T052_013,SE_T052_014,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T055_001,SE_T055_002,SE_T055_003,SE_T055_004,SE_T055_005,SE_T055_006
8007,05000US08007,"Archuleta County, Colorado","Archuleta County, Colorado",co,50,0,ACSSF,16,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12132,12132,8.985499,1350.175361,2957,465,569,3,44,119,102,60,286,170,52,757,96,234,2581,468,633,83,12,172,74,141,347,502,2,25,54,68,2957,1570,389,905,75,18,2581,1305,466,469,328,13
8009,05000US08009,"Baca County, Colorado","Baca County, Colorado",co,50,0,ACSSF,17,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735,3735,1.461858,2554.966957,967,281,78,9,20,5,32,29,70,0,107,193,39,104,807,113,177,111,8,61,59,48,57,125,7,2,16,23,967,432,164,343,19,9,807,296,295,109,97,10
8011,05000US08011,"Bent County, Colorado","Bent County, Colorado",co,50,0,ACSSF,18,,,,,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,6000,3.965995,1512.861249,920,155,49,4,296,3,20,6,27,23,148,99,11,79,551,69,207,14,5,27,28,21,55,112,0,0,11,2,920,282,403,183,48,4,551,165,287,71,28,0
8013,05000US08013,"Boulder County, Colorado","Boulder County, Colorado",co,50,0,ACSSF,19,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305166,305166,420.1714,726.2892523,86943,18012,28369,552,1119,5142,2439,1506,8893,4919,278,7890,3649,4175,75703,13617,25518,2473,496,5496,2037,4389,8285,10375,66,302,1622,1027,86943,57081,10771,13725,5249,117,75703,43817,12340,10938,8428,180
8014,05000US08014,"Broomfield County, Colorado","Broomfield County, Colorado",co,50,0,ACSSF,20,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59027,59027,1786.859,33.03395074,16496,3521,4643,106,511,445,376,231,2224,1067,9,1708,754,901,14111,2543,4375,187,103,614,281,684,1755,2927,0,74,340,228,16496,11729,1899,1865,978,25,14111,8801,2424,1373,1493,20
8015,05000US08015,"Chaffee County, Colorado","Chaffee County, Colorado",co,50,0,ACSSF,21,,,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18121,18121,17.88133,1013.403231,4412,682,798,18,255,272,138,50,501,337,44,893,183,241,3878,517,986,193,35,291,182,232,404,835,17,27,109,50,4412,2442,752,996,192,30,3878,2039,744,711,348,36
8017,05000US08017,"Cheyenne County, Colorado","Cheyenne County, Colorado",co,50,0,ACSSF,22,,,,,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153,2153,1.210723,1778.275767,638,209,39,0,0,24,15,0,35,25,97,107,23,64,440,106,91,19,0,33,34,10,42,89,0,0,14,2,638,408,75,148,4,3,440,194,182,40,24,0
8019,05000US08019,"Clear Creek County, Colorado","Clear Creek County, Colorado",co,50,0,ACSSF,23,,,,,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9114,9114,23.06018,395.2268134,2678,457,529,22,115,58,102,6,242,165,0,621,124,237,2462,220,710,45,20,143,103,82,312,572,0,31,12,212,2678,1474,525,615,64,0,2462,1417,453,313,254,25
8021,05000US08021,"Conejos County, Colorado","Conejos County, Colorado",co,50,0,ACSSF,24,,,,,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8276,8276,6.428508,1287.390527,1696,379,189,14,34,75,59,12,69,88,104,368,100,205,1389,130,342,114,17,122,38,170,70,338,0,0,22,26,1696,888,361,372,75,0,1389,673,407,113,194,2
8023,05000US08023,"Costilla County, Colorado","Costilla County, Colorado",co,50,0,ACSSF,25,,,,,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578,3578,2.91617,1226.951612,673,63,52,43,0,62,32,0,77,15,85,141,40,63,578,87,88,36,9,66,26,22,56,153,14,3,9,9,673,392,152,85,37,7,578,283,145,66,84,0
8025,05000US08025,"Crowley County, Colorado","Crowley County, Colorado",co,50,0,ACSSF,26,,,,,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558,5558,7.058485,787.4211494,730,114,64,16,65,10,95,0,27,29,65,104,27,114,654,76,172,49,70,40,17,42,77,77,0,0,2,32,730,421,184,98,27,0,654,268,291,30,65,0
8027,05000US08027,"Custer County, Colorado","Custer County, Colorado",co,50,0,ACSSF,27,,,,,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274,4274,5.786424,738.6254454,856,56,87,0,66,78,26,0,102,34,40,318,18,31,577,33,220,34,0,64,13,52,22,103,0,7,2,27,856,349,120,331,54,2,577,192,189,79,117,0
8029,05000US08029,"Delta County, Colorado","Delta County, Colorado",co,50,0,ACSSF,28,,,,,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30378,30378,26.59953,1142.050351,6418,1166,658,48,237,162,260,194,400,380,308,1797,452,356,5319,697,1332,275,15,502,330,384,454,1067,31,60,119,53,6418,3793,639,1615,336,35,5319,2523,1083,1002,689,22
8031,05000US08031,"Denver County, Colorado","Denver County, Colorado",co,50,0,ACSSF,29,,,,,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633777,633777,4142.329,153.0001591,178514,32609,39502,1205,4258,11986,8375,2676,20621,13292,402,22940,7651,12997,156216,28440,45917,4526,1216,11277,6714,7390,17220,26055,147,987,3528,2799,178514,129973,17639,19758,10980,164,156216,100599,21500,13614,20344,159
8033,05000US08033,"Dolores County, Colorado","Dolores County, Colorado",co,50,0,ACSSF,30,,,,,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736,1736,1.626913,1067.051294,378,93,35,0,2,55,5,5,31,10,12,71,39,20,336,51,68,12,2,39,11,18,26,80,0,17,4,8,378,248,57,66,7,0,336,154,123,39,19,1
8035,05000US08035,"Douglas County, Colorado","Douglas County, Colorado",co,50,0,ACSSF,31,,,,,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299794,299794,356.7922,840.2480815,83718,25565,19514,139,2959,2863,1572,586,12671,5408,113,6481,1896,3951,70831,17118,20413,1446,656,3026,561,3568,8896,13084,55,313,911,784,83718,61243,8759,10392,3253,71,70831,47070,10047,7190,6460,64
8037,05000US08037,"Eagle County, Colorado","Eagle County, Colorado",co,50,0,ACSSF,32,,,,,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52233,52233,31.00747,1684.529714,18194,3388,2335,75,301,2328,1101,691,2026,709,354,3271,672,943,13410,2728,2802,262,77,1175,1634,912,1647,1885,28,84,51,125,18194,12927,1021,3519,703,24,13410,8511,1514,2041,1344,0
8039,05000US08039,"Elbert County, Colorado","Elbert County, Colorado",co,50,0,ACSSF,33,,,,,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23545,23545,12.7212,1850.846864,6297,1401,1009,26,169,240,353,53,652,376,71,1323,270,354,5702,798,1443,149,49,354,110,409,613,1386,5,65,184,137,6297,4043,829,1234,159,32,5702,3628,919,726,429,0
8041,05000US08041,"El Paso County, Colorado","El Paso County, Colorado",co,50,0,ACSSF,34,,,,,8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645707,645707,303.6048,2126.801316,149659,25735,33006,1159,5753,8044,5458,2004,14556,11934,231,22678,6767,12334,134784,19937,35815,6832,1297,9717,4289,8464,14726,27240,210,965,3216,2076,149659,98193,25319,16609,9380,158,134784,81688,25070,11951,15836,239
8043,05000US08043,"Fremont County, Colorado","Fremont County, Colorado",co,50,0,ACSSF,35,,,,,8,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46879,46879,30.57856,1533.067847,6900,733,893,88,901,367,463,166,549,281,52,1589,432,386,7214,761,1605,562,297,500,356,533,816,1484,27,27,58,188,6900,3681,1955,825,439,0,7214,3771,1898,863,682,0
8045,05000US08045,"Garfield County, Colorado","Garfield County, Colorado",co,50,0,ACSSF,36,,,,,8,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56684,56684,19.2308,2947.56326,16454,2501,1488,72,627,634,1042,211,1561,613,151,5266,959,1329,12450,1460,2811,349,235,770,901,820,1638,2853,65,45,183,320,16454,11078,1833,2775,768,0,12450,7342,2216,1395,1471,26
8047,05000US08047,"Gilpin County, Colorado","Gilpin County, Colorado",co,50,0,ACSSF,37,,,,,8,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557,5557,37.07234,149.8961076,1577,250,304,0,96,109,14,132,137,65,0,288,75,107,1416,261,320,0,0,82,60,162,146,293,11,42,12,27,1577,1059,184,286,48,0,1416,786,283,197,150,0
8049,05000US08049,"Grand County, Colorado","Grand County, Colorado",co,50,0,ACSSF,38,,,,,8,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14478,14478,7.841504,1846.32958,4588,676,420,24,178,440,115,87,597,163,391,933,209,355,3563,807,630,99,56,269,171,98,508,470,352,31,8,64,4588,3261,479,601,247,0,3563,2151,545,349,505,13
8051,05000US08051,"Gunnison County, Colorado","Gunnison County, Colorado",co,50,0,ACSSF,39,,,,,8,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,15503,4.786207,3239.099585,5202,654,893,50,95,267,255,161,429,314,78,1505,195,306,3665,757,652,123,44,476,115,338,320,705,0,32,45,58,5202,2515,1099,1129,334,125,3665,1865,854,627,319,0
8053,05000US08053,"Hinsdale County, Colorado","Hinsdale County, Colorado",co,50,0,ACSSF,40,,,,,8,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,871,0.7795917,1117.251447,225,43,30,0,1,18,16,6,22,19,3,64,3,0,188,67,30,5,0,9,20,0,21,23,0,0,10,3,225,120,21,61,23,0,188,78,56,39,15,0
8055,05000US08055,"Huerfano County, Colorado","Huerfano County, Colorado",co,50,0,ACSSF,41,,,,,8,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550,6550,4.116906,1591.000817,1080,222,142,0,30,42,57,0,96,45,14,246,74,112,1173,144,359,78,2,83,94,51,101,199,4,0,58,0,1080,580,159,250,87,4,1173,573,420,107,69,4
8057,05000US08057,"Jackson County, Colorado","Jackson County, Colorado",co,50,0,ACSSF,42,,,,,8,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389,1389,0.8607425,1613.723047,455,80,25,0,18,0,28,0,20,8,100,104,32,40,331,79,56,12,0,27,33,7,35,49,10,5,11,7,455,260,111,76,8,0,331,154,101,46,28,2
8059,05000US08059,"Jefferson County, Colorado","Jefferson County, Colorado",co,50,0,ACSSF,43,,,,,8,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546162,546162,714.677,764.2081678,150327,29257,33771,968,4536,6300,4835,2159,18192,10356,367,21795,7820,9971,136471,24400,37986,4476,1689,7429,2562,8184,15426,28529,101,827,2870,1992,150327,104697,18785,19658,7051,136,136471,86849,22732,13352,13349,189
8061,05000US08061,"Kiowa County, Colorado","Kiowa County, Colorado",co,50,0,ACSSF,44,,,,,8,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,1407,0.7959194,1767.767066,348,113,27,0,11,0,21,5,33,12,38,55,18,15,352,71,77,40,0,18,11,23,17,81,0,6,2,6,348,156,100,87,5,0,352,132,141,49,30,0
8063,05000US08063,"Kit Carson County, Colorado","Kit Carson County, Colorado",co,50,0,ACSSF,45,,,,,8,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8122,8122,3.758755,2160.821601,2051,490,114,0,76,78,54,35,185,72,223,454,120,150,1507,190,245,91,36,134,54,96,183,377,2,9,37,53,2051,1184,293,491,77,6,1507,730,451,163,163,0
8065,05000US08065,"Lake County, Colorado","Lake County, Colorado",co,50,0,ACSSF,46,,,,,8,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7311,7311,19.39717,376.910744,2420,269,236,11,99,193,315,45,251,111,0,691,75,124,1602,300,451,0,40,102,133,135,158,160,0,0,123,0,2420,1593,521,218,88,0,1602,881,307,219,195,0
8067,05000US08067,"La Plata County, Colorado","La Plata County, Colorado",co,50,0,ACSSF,47,,,,,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52547,52547,31.05471,1692.078289,14216,2420,2706,13,542,1184,659,225,1352,781,91,2799,589,855,13003,1969,3623,281,65,1195,375,662,1782,2460,63,148,167,213,14216,8364,2366,2738,748,0,13003,7532,2463,1652,1314,42
8069,05000US08069,"Larimer County, Colorado","Larimer County, Colorado",co,50,0,ACSSF,48,,,,,8,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311435,311435,119.9672,2596.001872,84293,15070,19721,403,2263,4995,3239,1314,9749,4945,689,11648,4822,5435,75342,11038,22347,2909,503,5021,2348,4660,8780,14154,219,434,1855,1074,84293,54931,13199,11728,4287,148,75342,44090,14348,7655,9145,104
8071,05000US08071,"Las Animas County, Colorado","Las Animas County, Colorado",co,50,0,ACSSF,49,,,,,8,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14789,14789,3.098684,4772.671429,3528,439,376,39,137,178,163,39,229,181,86,1003,265,393,2759,233,658,143,78,200,138,152,249,787,14,28,45,34,3528,2161,580,573,208,6,2759,1433,777,246,302,1
8073,05000US08073,"Lincoln County, Colorado","Lincoln County, Colorado",co,50,0,ACSSF,50,,,,,8,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5462,5462,2.119004,2577.626324,704,212,31,0,78,18,39,6,20,27,29,121,32,91,950,148,163,45,58,40,57,90,101,217,3,10,5,13,704,285,199,206,12,2,950,428,305,103,109,5
8075,05000US08075,"Logan County, Colorado","Logan County, Colorado",co,50,0,ACSSF,51,,,,,8,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22604,22604,12.29449,1838.546551,6311,707,431,41,575,338,305,29,636,481,230,996,720,822,4292,521,912,208,121,474,172,202,552,961,51,5,75,38,6311,4189,914,960,240,8,4292,2637,937,314,400,4
8077,05000US08077,"Mesa County, Colorado","Mesa County, Colorado",co,50,0,ACSSF,52,,,,,8,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147509,147509,44.31065,3328.974188,35744,5024,5154,184,997,1946,1341,491,3992,2173,270,7981,2232,3959,31424,3743,7344,2133,308,2169,940,1730,4242,6815,32,150,958,860,35744,24664,4237,4952,1755,136,31424,18980,5071,2913,4352,108
8079,05000US08079,"Mineral County, Colorado","Mineral County, Colorado",co,50,0,ACSSF,53,,,,,8,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,704,0.8039591,875.666488,181,39,39,11,0,1,0,0,9,5,6,38,6,27,159,30,17,8,0,15,6,0,33,33,0,0,7,10,181,67,49,46,19,0,159,73,13,22,51,0
8081,05000US08081,"Moffat County, Colorado","Moffat County, Colorado",co,50,0,ACSSF,54,,,,,8,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13286,13286,2.801009,4743.2904,3848,525,215,46,89,155,215,14,282,256,59,1223,293,476,2745,249,587,77,37,289,277,117,335,605,3,93,46,30,3848,2582,430,594,225,17,2745,1492,595,401,257,0
8083,05000US08083,"Montezuma County, Colorado","Montezuma County, Colorado",co,50,0,ACSSF,55,,,,,8,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,25569,12.5985,2029.527192,5806,1131,751,37,306,237,246,39,452,330,28,1188,384,677,5320,462,1373,274,51,526,149,348,490,1412,9,15,168,43,5806,3361,1209,1022,200,14,5320,2649,1224,754,622,71
8085,05000US08085,"Montrose County, Colorado","Montrose County, Colorado",co,50,0,ACSSF,56,,,,,8,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40885,40885,18.24657,2240.694959,9266,1361,1148,19,257,299,348,223,665,466,331,2642,656,851,8273,963,1859,409,56,554,542,682,989,1583,80,52,342,162,9266,5709,1219,1756,582,0,8273,4423,1548,1096,1164,42
8087,05000US08087,"Morgan County, Colorado","Morgan County, Colorado",co,50,0,ACSSF,57,,,,,8,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28342,28342,22.13471,1280.432533,7375,695,550,15,220,329,459,61,494,359,486,1425,1272,1010,5762,644,1253,227,18,499,235,329,315,1340,74,61,595,172,7375,5564,852,746,213,0,5762,3529,1230,524,452,27
8089,05000US08089,"Otero County, Colorado","Otero County, Colorado",co,50,0,ACSSF,58,,,,,8,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18712,18712,14.82771,1261.961504,3752,748,391,41,335,107,135,82,305,115,308,482,214,489,3579,506,691,242,72,218,60,198,539,876,75,4,45,53,3752,2107,867,605,169,4,3579,1995,871,340,350,23
8091,05000US08091,"Ouray County, Colorado","Ouray County, Colorado",co,50,0,ACSSF,59,,,,,8,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532,4532,8.36791,541.5927981,1156,292,255,3,47,76,50,26,67,44,27,190,57,22,1016,140,320,49,6,79,72,52,81,158,0,29,12,18,1156,618,176,297,58,7,1016,436,299,185,92,4
8093,05000US08093,"Park County, Colorado","Park County, Colorado",co,50,0,ACSSF,60,,,,,8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16174,16174,7.372441,2193.845951,4952,781,632,19,235,235,271,99,373,281,78,1295,265,388,3984,669,962,284,78,195,120,154,453,856,6,54,26,127,4952,2764,795,1113,257,23,3984,2093,823,573,429,66
8095,05000US08095,"Phillips County, Colorado","Phillips County, Colorado",co,50,0,ACSSF,61,,,,,8,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385,4385,6.374215,687.9278699,1178,342,54,0,30,17,14,0,107,37,209,251,27,90,849,98,175,36,29,96,45,43,131,155,18,0,15,8,1178,698,140,285,46,9,849,452,182,120,95,0
8097,05000US08097,"Pitkin County, Colorado","Pitkin County, Colorado",co,50,0,ACSSF,62,,,,,8,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17303,17303,17.82533,970.6972913,5555,1139,934,0,161,618,207,377,902,264,22,727,80,124,4662,708,1162,35,60,391,255,412,629,891,0,0,48,71,5555,3894,360,1073,218,10,4662,3132,486,563,474,7
8099,05000US08099,"Prowers County, Colorado","Prowers County, Colorado",co,50,0,ACSSF,63,,,,,8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12359,12359,7.54336,1638.394544,2801,584,239,56,141,106,99,17,240,126,195,424,334,240,2489,326,504,147,12,320,120,228,256,446,1,9,96,24,2801,1770,453,472,94,12,2489,1358,764,236,131,0
8101,05000US08101,"Pueblo County, Colorado","Pueblo County, Colorado",co,50,0,ACSSF,64,,,,,8,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160757,160757,67.37217,2386.104028,33089,3651,4724,348,2134,2548,1244,516,3528,2117,227,5839,3024,3189,32151,3037,8106,2548,479,2492,913,1970,3505,7531,34,143,656,737,33089,22218,5729,3326,1776,40,32151,20021,6699,1914,3478,39
8103,05000US08103,"Rio Blanco County, Colorado","Rio Blanco County, Colorado",co,50,0,ACSSF,65,,,,,8,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739,6739,2.092251,3220.933583,1922,256,168,0,69,80,58,35,57,136,37,593,156,277,1462,152,273,86,27,156,128,44,155,284,51,0,77,29,1922,1276,284,192,170,0,1462,773,365,157,161,6
8105,05000US08105,"Rio Grande County, Colorado","Rio Grande County, Colorado",co,50,0,ACSSF,66,,,,,8,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11840,11840,12.98306,911.9578685,2529,469,280,0,38,60,57,35,219,141,173,698,54,305,2414,368,420,162,4,183,132,96,288,536,119,0,59,47,2529,1412,448,454,182,33,2414,1278,676,224,220,16
8107,05000US08107,"Routt County, Colorado","Routt County, Colorado",co,50,0,ACSSF,67,,,,,8,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23428,23428,9.918604,2362.026079,7438,1229,1137,27,248,517,444,206,682,514,108,1485,308,533,6300,985,1574,189,130,264,455,476,732,1193,29,107,90,76,7438,5105,558,1372,403,0,6300,3984,852,826,620,18
8109,05000US08109,"Saguache County, Colorado","Saguache County, Colorado",co,50,0,ACSSF,68,,,,,8,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6211,6211,1.960218,3168.524704,1385,222,133,0,22,30,57,2,58,57,199,306,121,178,1207,105,330,37,10,159,41,47,96,221,126,10,14,11,1385,869,203,255,47,11,1207,556,409,116,108,18
8111,05000US08111,"San Juan County, Colorado","San Juan County, Colorado",co,50,0,ACSSF,69,,,,,8,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,653,1.685215,387.4875714,251,40,23,0,0,31,2,21,36,0,0,79,13,6,115,34,25,7,0,4,6,4,25,10,0,0,0,0,251,144,23,67,15,2,115,46,12,38,19,0
8113,05000US08113,"San Miguel County, Colorado","San Miguel County, Colorado",co,50,0,ACSSF,70,,,,,8,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7597,7597,5.904657,1286.611453,2557,620,336,7,37,161,107,142,315,125,16,421,97,173,2014,449,360,18,30,265,161,71,230,314,0,18,56,42,2557,1479,181,856,38,3,2014,1140,347,383,115,29
8115,05000US08115,"Sedgwick County, Colorado","Sedgwick County, Colorado",co,50,0,ACSSF,71,,,,,8,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365,2365,4.315372,548.0408156,549,112,34,1,52,19,7,25,29,25,26,94,51,74,504,63,105,26,6,52,48,28,27,121,0,16,3,9,549,313,106,114,12,4,504,255,111,43,92,3
8117,05000US08117,"Summit County, Colorado","Summit County, Colorado",co,50,0,ACSSF,72,,,,,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28482,28482,46.81784,608.3577592,10344,1448,1331,0,215,1464,524,416,1067,789,66,2281,299,444,7483,1167,1769,166,30,668,213,646,1137,1307,0,89,92,199,10344,7353,770,1762,459,0,7483,4472,1033,1073,905,0
8119,05000US08119,"Teller County, Colorado","Teller County, Colorado",co,50,0,ACSSF,73,,,,,8,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23363,23363,41.94016,557.0555169,5975,894,1080,0,519,418,348,102,415,370,22,1035,198,574,5479,758,1560,93,77,369,281,403,533,1230,0,27,38,110,5975,3760,1202,692,299,22,5479,3195,1049,621,612,2
8121,05000US08121,"Washington County, Colorado","Washington County, Colorado",co,50,0,ACSSF,74,,,,,8,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781,4781,1.898706,2518.031027,1182,261,149,0,40,7,39,31,72,51,85,236,68,143,1018,111,309,58,14,59,44,20,62,231,8,27,34,41,1182,564,260,312,45,1,1018,443,317,120,129,9
8123,05000US08123,"Weld County, Colorado","Weld County, Colorado",co,50,0,ACSSF,75,,,,,8,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265066,265066,66.4786,3987.238044,68705,9846,9934,215,2180,3170,2764,833,6507,4197,1308,14131,5769,7851,57033,8006,13200,2582,408,3764,2034,3462,6954,12338,280,479,2033,1493,68705,50700,7420,8234,2237,114,57033,37255,9351,5197,5193,37
8125,05000US08125,"Yuma County, Colorado","Yuma County, Colorado",co,50,0,ACSSF,76,,,,,8,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10131,10131,4.2848,2364.404617,2618,439,137,34,21,51,17,26,215,42,565,718,54,299,2238,255,411,130,3,206,97,133,193,689,58,12,2,49,2618,1768,214,576,43,17,2238,1318,434,229,257,0
9001,05000US09001,"Fairfield County, Connecticut","Fairfield County, Connecticut",ct,50,0,ACSSF,12,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934215,934215,1495.008,624.8895547,242114,57676,44532,1329,5510,10997,14733,3834,30853,15773,622,32186,11006,13063,213401,35191,60254,9586,1519,9026,9395,14407,24830,39933,74,797,5669,2720,242114,171702,18345,39300,12563,204,213401,140006,26438,21489,25164,304
9003,05000US09003,"Hartford County, Connecticut","Hartford County, Connecticut",ct,50,0,ACSSF,13,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897374,897374,1220.756,735.0968298,221643,38823,47917,1332,6855,10754,10743,3707,24237,16475,474,25533,18124,16669,214965,32969,64095,12836,2049,11655,4533,10514,22573,42407,144,990,6741,3459,221643,159274,26290,22374,13281,424,214965,139387,36714,11623,26887,354
9005,05000US09005,"Litchfield County, Connecticut","Litchfield County, Connecticut",ct,50,0,ACSSF,14,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187542,187542,203.726,920.5599038,50623,8437,9662,126,1607,1782,3261,692,5193,2862,265,8820,4841,3075,48038,6966,14624,2894,206,2837,1098,3084,4717,8679,194,196,1854,689,50623,33098,5319,8698,3360,148,48038,28837,7773,4819,6520,89
